S Channel 2;   4:36:33 PM 1/16/2018
S DAQ: PCI-6221; 16 bits; Max ADC Rate 250kHz, Max ETS 20MHz
S Sampling: Eff. Rate 250kHz;  ADC Rate 250kHz; Frames 1; Samples 2500
S Trigger Delays: Ch1 0.0000S, Ch2 0.0000S; Sweeps averaged: 11
S Voltage Offsets: Ch1 0.000V, Ch2 0.000V
S Voltage Resolution: Ch1 6.4uV, Ch2 6.4uV
S Time (ms)         	Amplitude (V)       	sig Amplitude (V)   
5.460000            	0.002482184         	0.0000343           
5.464000            	0.007225092         	0.0000936           
5.468000            	0.01160961          	0.0000416           
5.472000            	0.01495088          	0.0000313           
5.476000            	0.01679203          	0.0000831           
5.480000            	0.01692804          	0.0000146           
5.484000            	0.01503317          	0.0000432           
5.488000            	0.01173296          	0.0000690           
5.492000            	0.007151059         	0.0000197           
5.496000            	0.002548054         	0.0000905           
5.500000            	-0.001974690        	0.0000318           
5.504000            	-0.005191833        	0.0000393           
5.508000            	-0.007146337        	0.0000297           
5.512000            	-0.007194556        	0.0000323           
5.516000            	-0.005450784        	0.0000627           
5.520000            	-0.002131784        	0.0000183           
5.524000            	0.002126340         	0.0000603           
5.528000            	0.006818899         	0.0000573           
5.532000            	0.01122479          	0.0000566           
5.536000            	0.01460230          	0.0000624           
5.540000            	0.01653916          	0.0000236           
5.544000            	0.01663102          	0.0000282           
5.548000            	0.01498461          	0.0000484           
5.552000            	0.01162297          	0.0000274           
5.556000            	0.007402203         	0.0000600           
5.560000            	0.002783676         	0.0000233           
5.564000            	-0.001433278        	0.0000416           
5.568000            	-0.004907813        	0.0000660           
5.572000            	-0.006795417        	0.0000311           
5.576000            	-0.006938531        	0.0000290           
5.580000            	-0.005403377        	0.0000631           
5.584000            	-0.002216897        	0.0000124           
5.588000            	0.001899433         	0.0000486           
5.592000            	0.006584249         	0.0000414           
5.596000            	0.01088771          	0.0000520           
5.600000            	0.01437948          	0.0000685           
5.604000            	0.01618043          	0.0000262           
5.608000            	0.01643949          	0.0000685           
5.612000            	0.01484538          	0.0000391           
5.616000            	0.01178320          	0.0000411           
5.620000            	0.007660654         	0.0000331           
5.624000            	0.002998998         	0.0000332           
5.628000            	-0.001091120        	0.0000546           
5.632000            	-0.004518389        	0.0000357           
5.636000            	-0.006449403        	0.0000615           
5.640000            	-0.006786852        	0.0000545           
5.644000            	-0.005261638        	0.0000354           
5.648000            	-0.002290750        	0.0000457           
5.652000            	0.001790809         	0.0000397           
5.656000            	0.006291496         	0.0000517           
5.660000            	0.01062415          	0.0000290           
5.664000            	0.01390251          	0.0000576           
5.668000            	0.01590033          	0.0000362           
5.672000            	0.01617826          	0.0000502           
5.676000            	0.01473945          	0.0000375           
5.680000            	0.01186006          	0.0000773           
5.684000            	0.007817392         	0.0000152           
5.688000            	0.003346784         	0.0000304           
5.692000            	-0.0007934196       	0.0000206           
5.696000            	-0.004148053        	0.0000539           
5.700000            	-0.006177489        	0.0000457           
5.704000            	-0.006574778        	0.0000344           
5.708000            	-0.005214178        	0.0000403           
5.712000            	-0.002353870        	0.0000372           
5.716000            	0.001593323         	0.0000560           
5.720000            	0.006096856         	0.0000407           
5.724000            	0.01026004          	0.0000788           
5.728000            	0.01363375          	0.0000216           
5.732000            	0.01559867          	0.0000565           
5.736000            	0.01598154          	0.0000275           
5.740000            	0.01468010          	0.0000761           
5.744000            	0.01195332          	0.0000524           
5.748000            	0.007970613         	0.0000184           
5.752000            	0.003693254         	0.0000677           
5.756000            	-0.0004827538       	0.0000514           
5.760000            	-0.003737506        	0.0000733           
5.764000            	-0.005995591        	0.0000345           
5.768000            	-0.006390852        	0.0000569           
5.772000            	-0.005052840        	0.0000309           
5.776000            	-0.002334995        	0.0000295           
5.780000            	0.001579967         	0.0000434           
5.784000            	0.005758861         	0.0000387           
5.788000            	0.009924321         	0.0000444           
5.792000            	0.01324934          	0.0000329           
5.796000            	0.01537288          	0.0000681           
5.800000            	0.01571279          	0.0000617           
5.804000            	0.01461440          	0.0000743           
5.808000            	0.01191176          	0.0000309           
5.812000            	0.008216187         	0.0000297           
5.816000            	0.003890936         	0.0000578           
5.820000            	-0.0002370285       	0.0000361           
5.824000            	-0.003474147        	0.0000427           
5.828000            	-0.005672811        	0.0000551           
5.832000            	-0.006164646        	0.0000584           
5.836000            	-0.005073452        	0.0000568           
5.840000            	-0.002310320        	0.0000696           
5.844000            	0.001304865         	0.0000304           
5.848000            	0.005567213         	0.0000633           
5.852000            	0.009593523         	0.0000461           
5.856000            	0.01294835          	0.0000329           
5.860000            	0.01506065          	0.0000199           
5.864000            	0.01561636          	0.0000599           
5.868000            	0.01449611          	0.0000394           
5.872000            	0.01199707          	0.0000322           
5.876000            	0.008284646         	0.0000484           
5.880000            	0.004169869         	0.0000554           
5.884000            	0.0001472820        	0.0000740           
5.888000            	-0.003197882        	0.0000532           
5.892000            	-0.005327562        	0.0000726           
5.896000            	-0.005885126        	0.0000398           
5.900000            	-0.004928394        	0.0000448           
5.904000            	-0.002314122        	0.0000310           
5.908000            	0.001117612         	0.0000320           
5.912000            	0.005276365         	0.0000364           
5.916000            	0.009198922         	0.0000435           
5.920000            	0.01265238          	0.0000398           
5.924000            	0.01470388          	0.0000578           
5.928000            	0.01532338          	0.0000487           
5.932000            	0.01431502          	0.0000232           
5.936000            	0.01186242          	0.0000542           
5.940000            	0.008417458         	0.0000128           
5.944000            	0.004332639         	0.0000486           
5.948000            	0.0004498492        	0.0000355           
5.952000            	-0.002898969        	0.0000346           
5.956000            	-0.005035601        	0.0000718           
5.960000            	-0.005803494        	0.0000766           
5.964000            	-0.004709898        	0.0000414           
5.968000            	-0.002407919        	0.0000693           
5.972000            	0.001045380         	0.0000476           
5.976000            	0.005051105         	0.0000402           
5.980000            	0.009030839         	0.0000709           
5.984000            	0.01226149          	0.0000177           
5.988000            	0.01443047          	0.0000496           
5.992000            	0.01514132          	0.0000394           
5.996000            	0.01421011          	0.0000235           
6.000000            	0.01196294          	0.0000496           
6.004000            	0.008547894         	0.0000454           
6.008000            	0.004620010         	0.0000484           
6.012000            	0.0007165736        	0.0000501           
6.016000            	-0.002600091        	0.0000519           
6.020000            	-0.004791758        	0.0000720           
6.024000            	-0.005508675        	0.0000569           
6.028000            	-0.004671967        	0.0000282           
6.032000            	-0.002377831        	0.0000351           
6.036000            	0.0009047308        	0.0000343           
6.040000            	0.004804623         	0.0000634           
6.044000            	0.008738559         	0.0000527           
6.048000            	0.01197708          	0.0000594           
6.052000            	0.01402358          	0.0000771           
6.056000            	0.01482808          	0.0000386           
6.060000            	0.01418146          	0.0000500           
6.064000            	0.01197958          	0.0000290           
6.068000            	0.008686992         	0.0000370           
6.072000            	0.004864213         	0.0000456           
6.076000            	0.0009665823        	0.0000353           
6.080000            	-0.002329019        	0.0000697           
6.084000            	-0.004520742        	0.0000270           
6.088000            	-0.005250854        	0.0000454           
6.092000            	-0.004476662        	0.0000166           
6.096000            	-0.002386483        	0.0000499           
6.100000            	0.0007932102        	0.0000459           
6.104000            	0.004569790         	0.0000542           
6.108000            	0.008370807         	0.0000543           
6.112000            	0.01162000          	0.0000187           
6.116000            	0.01393085          	0.0000496           
6.120000            	0.01460501          	0.0000585           
6.124000            	0.01408064          	0.0000315           
6.128000            	0.01199193          	0.0000393           
6.132000            	0.008823571         	0.0000277           
6.136000            	0.005005703         	0.0000365           
6.140000            	0.001239169         	0.0000548           
6.144000            	-0.001956014        	0.0000621           
6.148000            	-0.004175529        	0.0000258           
6.152000            	-0.004945325        	0.0000328           
6.156000            	-0.004365364        	0.0000488           
6.160000            	-0.002342222        	0.0000762           
6.164000            	0.0006646299        	0.0000421           
6.168000            	0.004539753         	0.0000602           
6.172000            	0.008169569         	0.0000323           
6.176000            	0.01141458          	0.0000300           
6.180000            	0.01354743          	0.0000339           
6.184000            	0.01453671          	0.0000748           
6.188000            	0.01386287          	0.0000633           
6.192000            	0.01206930          	0.0000759           
6.196000            	0.008884290         	0.0000276           
6.200000            	0.005327535         	0.0000392           
6.204000            	0.001602107         	0.0000762           
6.208000            	-0.001578602        	0.0000567           
6.212000            	-0.003782959        	0.0000981           
6.216000            	-0.004821570        	0.0000381           
6.220000            	-0.004208538        	0.0000414           
6.224000            	-0.002305872        	0.0000157           
6.228000            	0.0006654895        	0.0000652           
6.232000            	0.004190840         	0.0000254           
6.236000            	0.007884990         	0.0000347           
6.240000            	0.01104562          	0.0000593           
6.244000            	0.01329402          	0.0000627           
6.248000            	0.01426054          	0.0000534           
6.252000            	0.01381447          	0.0000549           
6.256000            	0.01196694          	0.0000464           
6.260000            	0.009007340         	0.0000312           
6.264000            	0.005398126         	0.0000595           
6.268000            	0.001795103         	0.0000405           
6.272000            	-0.001326208        	0.0000310           
6.276000            	-0.003709042        	0.0000437           
6.280000            	-0.004567340        	0.0000853           
6.284000            	-0.004055742        	0.0000273           
6.288000            	-0.002272703        	0.0000626           
6.292000            	0.0005822621        	0.0000373           
6.296000            	0.004100465         	0.0000561           
6.300000            	0.007569509         	0.0000536           
6.304000            	0.01081114          	0.0000483           
6.308000            	0.01302202          	0.0000814           
6.312000            	0.01404847          	0.0000522           
6.316000            	0.01362663          	0.0000468           
6.320000            	0.01189774          	0.0000576           
6.324000            	0.009100144         	0.0000299           
6.328000            	0.005523558         	0.0000810           
6.332000            	0.001962652         	0.0000441           
6.336000            	-0.001130481        	0.0000316           
6.340000            	-0.003309735        	0.0000746           
6.344000            	-0.004410509        	0.0000800           
6.348000            	-0.003953967        	0.0000318           
6.352000            	-0.002322622        	0.0000851           
6.356000            	0.0004634109        	0.0000462           
6.360000            	0.003803701         	0.0000395           
6.364000            	0.007410111         	0.0000981           
6.368000            	0.01048231          	0.0000600           
6.372000            	0.01274734          	0.0000293           
6.376000            	0.01379881          	0.0000483           
6.380000            	0.01355180          	0.0000382           
6.384000            	0.01182013          	0.0000294           
6.388000            	0.009175146         	0.0000708           
6.392000            	0.005730275         	0.0000450           
6.396000            	0.002269898         	0.0000548           
6.400000            	-0.0007325889       	0.0000374           
6.404000            	-0.003041669        	0.0000482           
6.408000            	-0.004154201        	0.0000586           
6.412000            	-0.003941047        	0.0000530           
6.416000            	-0.002278459        	0.0000453           
6.420000            	0.0003996076        	0.0000262           
6.424000            	0.003719445         	0.000144            
6.428000            	0.007100953         	0.0000227           
6.432000            	0.01023021          	0.0000543           
6.436000            	0.01250188          	0.0000613           
6.440000            	0.01356443          	0.0000972           
6.444000            	0.01332693          	0.0000426           
6.448000            	0.01181154          	0.0000550           
6.452000            	0.009276283         	0.0000452           
6.456000            	0.005938229         	0.0000427           
6.460000            	0.002444642         	0.000119            
6.464000            	-0.0005767643       	0.0000487           
6.468000            	-0.002778158        	0.0000698           
6.472000            	-0.003896180        	0.0000607           
6.476000            	-0.003733736        	0.0000274           
6.480000            	-0.002259002        	0.0000249           
6.484000            	0.0003600617        	0.0000795           
6.488000            	0.003493487         	0.0000185           
6.492000            	0.006889523         	0.0000655           
6.496000            	0.009872131         	0.0000935           
6.500000            	0.01224675          	0.0000903           
6.504000            	0.01338124          	0.000120            
6.508000            	0.01328888          	0.0000530           
6.512000            	0.01174432          	0.0000597           
6.516000            	0.009326991         	0.0000438           
6.520000            	0.006153257         	0.0000526           
6.524000            	0.002778466         	0.0000470           
6.528000            	-0.0002568760       	0.0000681           
6.532000            	-0.002464585        	0.0000332           
6.536000            	-0.003643366        	0.0000371           
6.540000            	-0.003516494        	0.000124            
6.544000            	-0.002132039        	0.0000360           
6.548000            	0.0002482843        	0.000116            
6.552000            	0.003372322         	0.0000400           
6.556000            	0.006685859         	0.0000471           
6.560000            	0.009766288         	0.0000488           
6.564000            	0.01195300          	0.0000503           
6.568000            	0.01321225          	0.0000493           
6.572000            	0.01310509          	0.0000400           
6.576000            	0.01177622          	0.0000424           
6.580000            	0.009388760         	0.0000545           
6.584000            	0.006221291         	0.000117            
6.588000            	0.002929279         	0.0000264           
6.592000            	0.00005434719       	0.0000790           
6.596000            	-0.002310557        	0.0000835           
6.600000            	-0.003488953        	0.0000490           
6.604000            	-0.003414479        	0.0000935           
6.608000            	-0.002140400        	0.0000354           
6.612000            	0.0003037159        	0.0000375           
6.616000            	0.003234519         	0.0000347           
6.620000            	0.006400861         	0.0000431           
6.624000            	0.009445602         	0.0000550           
6.628000            	0.01180009          	0.0000715           
6.632000            	0.01303325          	0.0000469           
6.636000            	0.01294883          	0.0000896           
6.640000            	0.01169354          	0.0000518           
6.644000            	0.009489882         	0.0000477           
6.648000            	0.006440489         	0.0000319           
6.652000            	0.003168509         	0.0000415           
6.656000            	0.0002650809        	0.0000848           
6.660000            	-0.002001263        	0.0000480           
6.664000            	-0.003306754        	0.0000724           
6.668000            	-0.003256761        	0.0000395           
6.672000            	-0.002124969        	0.0000457           
6.676000            	0.0001448175        	0.0000511           
6.680000            	0.002967181         	0.0000494           
6.684000            	0.006265641         	0.0000293           
6.688000            	0.009180986         	0.0000462           
6.692000            	0.01149570          	0.0000915           
6.696000            	0.01277258          	0.000114            
6.700000            	0.01278730          	0.0000538           
6.704000            	0.01156418          	0.0000729           
6.708000            	0.009452829         	0.0000245           
6.712000            	0.006548725         	0.0000347           
6.716000            	0.003346583         	0.0000603           
6.720000            	0.0005225800        	0.0000493           
6.724000            	-0.001841716        	0.0000190           
6.728000            	-0.003015429        	0.0000327           
6.732000            	-0.003254273        	0.0000640           
6.736000            	-0.002013322        	0.0000377           
6.740000            	0.00004097761       	0.0000394           
6.744000            	0.002901899         	0.0000391           
6.748000            	0.005984959         	0.0000756           
6.752000            	0.008997277         	0.0000676           
6.756000            	0.01126431          	0.0000594           
6.760000            	0.01249201          	0.0000803           
6.764000            	0.01263923          	0.0000482           
6.768000            	0.01161137          	0.0000595           
6.772000            	0.009514978         	0.0000403           
6.776000            	0.006680363         	0.0000233           
6.780000            	0.003668258         	0.0000358           
6.784000            	0.0007074202        	0.0000420           
6.788000            	-0.001557670        	0.0000202           
6.792000            	-0.002918434        	0.0000566           
6.796000            	-0.003060621        	0.0000876           
6.800000            	-0.001972516        	0.0000452           
6.804000            	0.00009245331       	0.0000714           
6.808000            	0.002844988         	0.0000514           
6.812000            	0.005852124         	0.0000328           
6.816000            	0.008777221         	0.0000614           
6.820000            	0.01101844          	0.0000495           
6.824000            	0.01233945          	0.0000626           
6.828000            	0.01246636          	0.0000758           
6.832000            	0.01154584          	0.0000952           
6.836000            	0.009587507         	0.0000481           
6.840000            	0.006766168         	0.0000511           
6.844000            	0.003718308         	0.0000377           
6.848000            	0.0009209338        	0.0000701           
6.852000            	-0.001352863        	0.0000423           
6.856000            	-0.002608638        	0.0000504           
6.860000            	-0.002868443        	0.0000388           
6.864000            	-0.001911073        	0.0000585           
6.868000            	-0.00004554287      	0.0000493           
6.872000            	0.002662310         	0.0000378           
6.876000            	0.005635581         	0.0000248           
6.880000            	0.008488885         	0.0000246           
6.884000            	0.01074252          	0.0000350           
6.888000            	0.01214368          	0.0000783           
6.892000            	0.01234094          	0.0000630           
6.896000            	0.01151052          	0.0000563           
6.900000            	0.009548295         	0.0000457           
6.904000            	0.006935015         	0.0000652           
6.908000            	0.003936152         	0.0000449           
6.912000            	0.001090890         	0.0000815           
6.916000            	-0.001020507        	0.0000806           
6.920000            	-0.002430295        	0.0000240           
6.924000            	-0.002759532        	0.0000992           
6.928000            	-0.001966966        	0.0000726           
6.932000            	0.00002016805       	0.0000290           
6.936000            	0.002566223         	0.0000589           
6.940000            	0.005470396         	0.0000388           
6.944000            	0.008280603         	0.0000461           
6.948000            	0.01052631          	0.0000311           
6.952000            	0.01184014          	0.0000551           
6.956000            	0.01213504          	0.0000767           
6.960000            	0.01139795          	0.0000196           
6.964000            	0.009515101         	0.0000200           
6.968000            	0.006980495         	0.0000514           
6.972000            	0.004025328         	0.0000799           
6.976000            	0.001386943         	0.0000469           
6.980000            	-0.0008078596       	0.0000656           
6.984000            	-0.002245150        	0.0000668           
6.988000            	-0.002620035        	0.0000763           
6.992000            	-0.001807773        	0.0000613           
6.996000            	-0.00005193727      	0.0000214           
7.000000            	0.002460610         	0.0000474           
7.004000            	0.005287897         	0.0000283           
7.008000            	0.008021411         	0.0000379           
7.012000            	0.01030569          	0.0000256           
7.016000            	0.01174397          	0.0000218           
7.020000            	0.01213981          	0.0000642           
7.024000            	0.01130961          	0.0000599           
7.028000            	0.009655895         	0.0000404           
7.032000            	0.007129710         	0.0000580           
7.036000            	0.004347601         	0.0000679           
7.040000            	0.001575551         	0.0000741           
7.044000            	-0.0006260248       	0.0000167           
7.048000            	-0.002095932        	0.0000625           
7.052000            	-0.002433622        	0.0000465           
7.056000            	-0.001699321        	0.0000523           
7.060000            	0.00001208792       	0.0000465           
7.064000            	0.002320342         	0.0000381           
7.068000            	0.005097818         	0.0000700           
7.072000            	0.007897064         	0.000108            
7.076000            	0.01004870          	0.0000673           
7.080000            	0.01153225          	0.000118            
7.084000            	0.01191696          	0.0000639           
7.088000            	0.01130392          	0.000102            
7.092000            	0.009634852         	0.0000407           
7.096000            	0.007225796         	0.0000410           
7.100000            	0.004435969         	0.0000425           
7.104000            	0.001800169         	0.0000177           
7.108000            	-0.0004227634       	0.0000469           
7.112000            	-0.001771009        	0.0000447           
7.116000            	-0.002342757        	0.0000994           
7.120000            	-0.001684879        	0.0000199           
7.124000            	-0.00007403979      	0.0000404           
7.128000            	0.002275376         	0.0000122           
7.132000            	0.004925087         	0.0000844           
7.136000            	0.007614346         	0.0000404           
7.140000            	0.009860345         	0.0000240           
7.144000            	0.01137641          	0.0000538           
7.148000            	0.01177040          	0.0000784           
7.152000            	0.01109271          	0.0000544           
7.156000            	0.009626067         	0.0000281           
7.160000            	0.007286758         	0.0000349           
7.164000            	0.004693425         	0.0000226           
7.168000            	0.002010722         	0.0000277           
7.172000            	-0.0001642950       	0.0000433           
7.176000            	-0.001577850        	0.0000811           
7.180000            	-0.002122244        	0.0000691           
7.184000            	-0.001569891        	0.0000447           
7.188000            	-0.00003985882      	0.0000179           
7.192000            	0.002214609         	0.0000734           
7.196000            	0.004896388         	0.0000507           
7.200000            	0.007471787         	0.0000366           
7.204000            	0.009646276         	0.0000795           
7.208000            	0.01118387          	0.0000400           
7.212000            	0.01174330          	0.0000395           
7.216000            	0.01112981          	0.0000264           
7.220000            	0.009705825         	0.0000603           
7.224000            	0.007520624         	0.0000266           
7.228000            	0.004896108         	0.0000715           
7.232000            	0.002209065         	0.0000670           
7.236000            	0.00001048318       	0.0000462           
7.240000            	-0.001514988        	0.000114            
7.244000            	-0.002000178        	0.0000464           
7.248000            	-0.001551734        	0.0000203           
7.252000            	-0.00005812670      	0.0000753           
7.256000            	0.002050269         	0.0000727           
7.260000            	0.004561747         	0.0000291           
7.264000            	0.007266985         	0.000110            
7.268000            	0.009424219         	0.0000394           
7.272000            	0.01097452          	0.0000701           
7.276000            	0.01150910          	0.0000299           
7.280000            	0.01103147          	0.0000438           
7.284000            	0.009627665         	0.0000456           
7.288000            	0.007570351         	0.0000398           
7.292000            	0.004891705         	0.0000898           
7.296000            	0.002493062         	0.0000354           
7.300000            	0.0002152429        	0.000148            
7.304000            	-0.001161928        	0.0000555           
7.308000            	-0.001737425        	0.0000663           
7.312000            	-0.001427320        	0.000105            
7.316000            	0.00001458057       	0.0000376           
7.320000            	0.002014732         	0.0000230           
7.324000            	0.004547336         	0.0000600           
7.328000            	0.007039417         	0.0000587           
7.332000            	0.009275465         	0.0000505           
7.336000            	0.01080331          	0.0000884           
7.340000            	0.01130313          	0.0000449           
7.344000            	0.01093255          	0.0000743           
7.348000            	0.009614167         	0.0000466           
7.352000            	0.007580371         	0.0000367           
7.356000            	0.005105118         	0.0000442           
7.360000            	0.002561251         	0.0000325           
7.364000            	0.0004496947        	0.0000670           
7.368000            	-0.001022036        	0.0000567           
7.372000            	-0.001680177        	0.0000653           
7.376000            	-0.001295565        	0.0000380           
7.380000            	-0.00004808285      	0.0000603           
7.384000            	0.001926107         	0.0000165           
7.388000            	0.004406566         	0.0000368           
7.392000            	0.006862721         	0.0000454           
7.396000            	0.009127587         	0.0000519           
7.400000            	0.01053003          	0.0000270           
7.404000            	0.01122835          	0.0000431           
7.408000            	0.01082877          	0.0000303           
7.412000            	0.009554567         	0.0000630           
7.416000            	0.007772701         	0.0000812           
7.420000            	0.005251038         	0.0000292           
7.424000            	0.002794026         	0.000111            
7.428000            	0.0006623307        	0.0000390           
7.432000            	-0.0007857854       	0.0000912           
7.436000            	-0.001594736        	0.0000469           
7.440000            	-0.001253328        	0.0000467           
7.444000            	-0.00009172425      	0.0000249           
7.448000            	0.001987462         	0.0000720           
7.452000            	0.004211748         	0.0000368           
7.456000            	0.006691380         	0.0000406           
7.460000            	0.008838170         	0.0000362           
7.464000            	0.01034759          	0.0000474           
7.468000            	0.01104610          	0.0000756           
7.472000            	0.01072142          	0.0000691           
7.476000            	0.009628815         	0.0000396           
7.480000            	0.007697955         	0.0000277           
7.484000            	0.005427894         	0.0000296           
7.488000            	0.002898117         	0.0000449           
7.492000            	0.0008537423        	0.0000741           
7.496000            	-0.0007481196       	0.0000278           
7.500000            	-0.001333163        	0.0000452           
7.504000            	-0.001157592        	0.0000604           
7.508000            	-0.00003467218      	0.0000356           
7.512000            	0.001861498         	0.0000338           
7.516000            	0.004176160         	0.0000401           
7.520000            	0.006488203         	0.0000371           
7.524000            	0.008607393         	0.0000592           
7.528000            	0.01020749          	0.0000567           
7.532000            	0.01089274          	0.000109            
7.536000            	0.01070030          	0.0000518           
7.540000            	0.009750407         	0.0000933           
7.544000            	0.007826975         	0.0000377           
7.548000            	0.005398202         	0.0000343           
7.552000            	0.003122443         	0.0000150           
7.556000            	0.001085271         	0.0000655           
7.560000            	-0.0005255083       	0.0000384           
7.564000            	-0.001240637        	0.0000496           
7.568000            	-0.001096716        	0.0000243           
7.572000            	0.00005669044       	0.0000418           
7.576000            	0.001721924         	0.0000704           
7.580000            	0.004077548         	0.0000168           
7.584000            	0.006388582         	0.0000662           
7.588000            	0.008496740         	0.0000562           
7.592000            	0.01001736          	0.0000849           
7.596000            	0.01079822          	0.0000253           
7.600000            	0.01057281          	0.0000130           
7.604000            	0.009577029         	0.0000339           
7.608000            	0.007795876         	0.0000657           
7.612000            	0.005581387         	0.0000429           
7.616000            	0.003246156         	0.0000497           
7.620000            	0.001170267         	0.0000274           
7.624000            	-0.0002574491       	0.0000466           
7.628000            	-0.001100586        	0.0000352           
7.632000            	-0.001034839        	0.0000289           
7.636000            	-0.00003043720      	0.0000519           
7.640000            	0.001731550         	0.0000336           
7.644000            	0.003927842         	0.0000487           
7.648000            	0.006172754         	0.0000564           
7.652000            	0.008256670         	0.0000747           
7.656000            	0.009842357         	0.0000375           
7.660000            	0.01060617          	0.0000739           
7.664000            	0.01052671          	0.0000566           
7.668000            	0.009580507         	0.0000194           
7.672000            	0.007914173         	0.0000137           
7.676000            	0.005721440         	0.0000578           
7.680000            	0.003437852         	0.0000221           
7.684000            	0.001416625         	0.0000241           
7.688000            	-0.0001647530       	0.0000294           
7.692000            	-0.0009415169       	0.0000327           
7.696000            	-0.0009426357       	0.0000473           
7.700000            	0.00001162283       	0.0000821           
7.704000            	0.001757477         	0.0000288           
7.708000            	0.003805889         	0.0000776           
7.712000            	0.006021687         	0.0000400           
7.716000            	0.008039998         	0.0000792           
7.720000            	0.009588172         	0.0000666           
7.724000            	0.01053044          	0.0000492           
7.728000            	0.01038450          	0.0000256           
7.732000            	0.009590155         	0.0000449           
7.736000            	0.007872151         	0.0000487           
7.740000            	0.005851260         	0.0000519           
7.744000            	0.003611993         	0.0000357           
7.748000            	0.001578234         	0.0000540           
7.752000            	-0.00000005977998   	0.0000819           
7.756000            	-0.0008221945       	0.0000488           
7.760000            	-0.0008310729       	0.0000273           
7.764000            	0.0001652637        	0.0000399           
7.768000            	0.001696399         	0.0000661           
7.772000            	0.003650652         	0.0000378           
7.776000            	0.005918592         	0.0000415           
7.780000            	0.007913750         	0.0000468           
7.784000            	0.009510750         	0.0000520           
7.788000            	0.01035763          	0.0000764           
7.792000            	0.01034589          	0.0000646           
7.796000            	0.009507375         	0.0000505           
7.800000            	0.007918064         	0.0000623           
7.804000            	0.005926562         	0.0000594           
7.808000            	0.003754269         	0.0000710           
7.812000            	0.001669705         	0.0000731           
7.816000            	0.0002205568        	0.0000436           
7.820000            	-0.0007148504       	0.0000397           
7.824000            	-0.0007615212       	0.0000221           
7.828000            	0.0001010536        	0.0000445           
7.832000            	0.001623931         	0.0000446           
7.836000            	0.003531766         	0.0000636           
7.840000            	0.005751824         	0.0000712           
7.844000            	0.007769828         	0.0000629           
7.848000            	0.009397474         	0.0000619           
7.852000            	0.01023978          	0.0000597           
7.856000            	0.01022587          	0.0000480           
7.860000            	0.009489226         	0.0000427           
7.864000            	0.007974331         	0.0000342           
7.868000            	0.006043699         	0.0000270           
7.872000            	0.003806705         	0.0000493           
7.876000            	0.001845075         	0.0000666           
7.880000            	0.0003236419        	0.0000434           
7.884000            	-0.0005380855       	0.0000915           
7.888000            	-0.0005986371       	0.0000278           
7.892000            	0.0001506975        	0.0000455           
7.896000            	0.001561401         	0.0000569           
7.900000            	0.003528823         	0.0000422           
7.904000            	0.005571780         	0.0000630           
7.908000            	0.007599171         	0.0000801           
7.912000            	0.009139058         	0.0000433           
7.916000            	0.01007205          	0.0000485           
7.920000            	0.01018784          	0.0000237           
7.924000            	0.009364665         	0.0000648           
7.928000            	0.007988534         	0.0000272           
7.932000            	0.006113957         	0.0000257           
7.936000            	0.003963740         	0.0000510           
7.940000            	0.002039484         	0.0000465           
7.944000            	0.0005076089        	0.0000548           
7.948000            	-0.0003759556       	0.0000516           
7.952000            	-0.0004995251       	0.0000361           
7.956000            	0.00005907866       	0.0000547           
7.960000            	0.001545396         	0.0000459           
7.964000            	0.003439372         	0.0000598           
7.968000            	0.005497068         	0.0000347           
7.972000            	0.007504774         	0.0000324           
7.976000            	0.009016265         	0.0000555           
7.980000            	0.009860982         	0.0000435           
7.984000            	0.01009181          	0.0000407           
7.988000            	0.009380133         	0.0000291           
7.992000            	0.008050411         	0.0000372           
7.996000            	0.006205211         	0.0000426           
8.000000            	0.004091703         	0.0000278           
8.004000            	0.002187288         	0.0000453           
8.008000            	0.0006123444        	0.0000621           
8.012000            	-0.0002210596       	0.0000664           
8.016000            	-0.0004638337       	0.0000637           
8.020000            	0.0001430319        	0.0000657           
8.024000            	0.001489377         	0.0000252           
8.028000            	0.003343713         	0.0000387           
8.032000            	0.005309576         	0.0000625           
8.036000            	0.007269824         	0.000112            
8.040000            	0.008789226         	0.0000407           
8.044000            	0.009764971         	0.0000635           
8.048000            	0.009940436         	0.0000242           
8.052000            	0.009321273         	0.0000944           
8.056000            	0.008083801         	0.0000354           
8.060000            	0.006314636         	0.0000562           
8.064000            	0.004271795         	0.0000325           
8.068000            	0.002323287         	0.0000247           
8.072000            	0.0008242832        	0.0000490           
8.076000            	-0.0001327436       	0.0000405           
8.080000            	-0.0003764842       	0.0000832           
8.084000            	0.0002441617        	0.0000185           
8.088000            	0.001540854         	0.0000206           
8.092000            	0.003331610         	0.0000326           
8.096000            	0.005258864         	0.0000481           
8.100000            	0.007141691         	0.0000464           
8.104000            	0.008625461         	0.0000497           
8.108000            	0.009699526         	0.0000457           
8.112000            	0.009894350         	0.0000717           
8.116000            	0.009346750         	0.0000531           
8.120000            	0.008040469         	0.0000243           
8.124000            	0.006409753         	0.0000513           
8.128000            	0.004355679         	0.0000387           
8.132000            	0.002499513         	0.0000434           
8.136000            	0.0009118373        	0.0000379           
8.140000            	0.00002794555       	0.0000734           
8.144000            	-0.0002570171       	0.0000313           
8.148000            	0.0003226719        	0.0000412           
8.152000            	0.001575346         	0.0000385           
8.156000            	0.003269197         	0.0000254           
