S Channel 2;   4:29:28 PM 1/16/2018
S DAQ: PCI-6221; 16 bits; Max ADC Rate 250kHz, Max ETS 20MHz
S Sampling: Eff. Rate 1.25MHz;  ADC Rate 250kHz; Frames 5; Samples 2500
S Trigger Delays: Ch1 0.0000S, Ch2 0.0000S; Sweeps averaged: 11
S Voltage Offsets: Ch1 0.000V, Ch2 0.000V
S Voltage Resolution: Ch1 6.4uV, Ch2 6.4uV
S Time (ms)         	Amplitude (V)       	sig Amplitude (V)   
0.000000            	0.004593258         	0.0000264           
0.000800            	0.005648995         	0.0000752           
0.001600            	0.006262700         	0.0000673           
0.002400            	0.007819281         	0.0000479           
0.003200            	0.01056697          	0.0000351           
0.004000            	0.01416570          	0.0000654           
0.004800            	0.01863809          	0.0000496           
0.005600            	0.02310073          	0.0000238           
0.006400            	0.02858868          	0.0000284           
0.007200            	0.03427770          	0.0000825           
0.008000            	0.03957535          	0.0000539           
0.008800            	0.04458711          	0.0000418           
0.009600            	0.04948224          	0.0000186           
0.010400            	0.05384034          	0.0000516           
0.011200            	0.05808430          	0.0000276           
0.012000            	0.06197993          	0.0000241           
0.012800            	0.06548926          	0.0000515           
0.013600            	0.06850915          	0.0000751           
0.014400            	0.07123318          	0.0000660           
0.015200            	0.07341598          	0.0000176           
0.016000            	0.07526731          	0.0000297           
0.016800            	0.07671514          	0.0000479           
0.017600            	0.07766912          	0.0000273           
0.018400            	0.07815779          	0.0000623           
0.019200            	0.07816134          	0.0000354           
0.020000            	0.07775455          	0.0000256           
0.020800            	0.07692687          	0.0000704           
0.021600            	0.07566868          	0.0000217           
0.022400            	0.07386101          	0.0000441           
0.023200            	0.07174899          	0.0000385           
0.024000            	0.06922358          	0.0000639           
0.024800            	0.06637646          	0.0000218           
0.025600            	0.06305359          	0.0000552           
0.026400            	0.05937578          	0.0000514           
0.027200            	0.05538011          	0.0000735           
0.028000            	0.05112625          	0.0000381           
0.028800            	0.04674516          	0.0000295           
0.029600            	0.04202305          	0.0000514           
0.030400            	0.03693173          	0.0000526           
0.031200            	0.03193811          	0.0000157           
0.032000            	0.02664881          	0.0000316           
0.032800            	0.02133496          	0.0000530           
0.033600            	0.01581688          	0.0000600           
0.034400            	0.01024053          	0.0000618           
0.035200            	0.004769685         	0.0000374           
0.036000            	-0.0007580264       	0.0000296           
0.036800            	-0.006148269        	0.0000258           
0.037600            	-0.01152277         	0.0000909           
0.038400            	-0.01667200         	0.0000334           
0.039200            	-0.02180432         	0.0000213           
0.040000            	-0.02670819         	0.0000277           
0.040800            	-0.03129330         	0.0000269           
0.041600            	-0.03582325         	0.0000150           
0.042400            	-0.03995549         	0.0000313           
0.043200            	-0.04379870         	0.0000554           
0.044000            	-0.04740092         	0.0000379           
0.044800            	-0.05072677         	0.0000309           
0.045600            	-0.05344252         	0.0000619           
0.046400            	-0.05600503         	0.0000510           
0.047200            	-0.05817744         	0.0000297           
0.048000            	-0.05992681         	0.0000205           
0.048800            	-0.06123420         	0.0000299           
0.049600            	-0.06214735         	0.0000292           
0.050400            	-0.06267421         	0.0000438           
0.051200            	-0.06267563         	0.0000166           
0.052000            	-0.06250986         	0.0000569           
0.052800            	-0.06173925         	0.0000291           
0.053600            	-0.06062944         	0.0000241           
0.054400            	-0.05909679         	0.0000448           
0.055200            	-0.05721260         	0.0000388           
0.056000            	-0.05500842         	0.0000660           
0.056800            	-0.05227253         	0.0000546           
0.057600            	-0.04933283         	0.0000583           
0.058400            	-0.04610095         	0.0000250           
0.059200            	-0.04249582         	0.0000802           
0.060000            	-0.03864972         	0.0000535           
0.060800            	-0.03460103         	0.0000548           
0.061600            	-0.03027300         	0.0000722           
0.062400            	-0.02582839         	0.0000375           
0.063200            	-0.02120177         	0.0000345           
0.064000            	-0.01632893         	0.0000732           
0.064800            	-0.01143588         	0.0000565           
0.065600            	-0.006413837        	0.0000306           
0.066400            	-0.001417689        	0.0000305           
0.067200            	0.003654300         	0.0000495           
0.068000            	0.008656905         	0.0000315           
0.068800            	0.01361295          	0.0000724           
0.069600            	0.01850612          	0.0000316           
0.070400            	0.02330537          	0.0000419           
0.071200            	0.02791603          	0.0000923           
0.072000            	0.03236199          	0.0000389           
0.072800            	0.03669150          	0.0000522           
0.073600            	0.04080845          	0.0000171           
0.074400            	0.04480047          	0.0000591           
0.075200            	0.04823345          	0.0000487           
0.076000            	0.05159319          	0.0000622           
0.076800            	0.05460050          	0.0000375           
0.077600            	0.05725414          	0.0000174           
0.078400            	0.05969487          	0.0000492           
0.079200            	0.06157083          	0.0000266           
0.080000            	0.06327905          	0.0000393           
0.080800            	0.06450852          	0.0000314           
0.081600            	0.06546453          	0.0000313           
0.082400            	0.06609067          	0.0000399           
0.083200            	0.06617264          	0.0000688           
0.084000            	0.06598985          	0.0000273           
0.084800            	0.06533243          	0.0000306           
0.085600            	0.06437481          	0.0000229           
0.086400            	0.06307958          	0.0000814           
0.087200            	0.06141141          	0.0000500           
0.088000            	0.05935094          	0.0000303           
0.088800            	0.05699292          	0.0000463           
0.089600            	0.05428281          	0.0000830           
0.090400            	0.05141019          	0.0000514           
0.091200            	0.04819802          	0.0000301           
0.092000            	0.04470744          	0.0000654           
0.092800            	0.04106867          	0.0000339           
0.093600            	0.03704825          	0.0000211           
0.094400            	0.03303898          	0.0000653           
0.095200            	0.02879753          	0.0000578           
0.096000            	0.02440567          	0.0000507           
0.096800            	0.01989352          	0.0000381           
0.097600            	0.01538542          	0.0000281           
0.098400            	0.01091038          	0.0000627           
0.099200            	0.006090628         	0.0000281           
0.100000            	0.001648787         	0.000102            
0.100800            	-0.003014114        	0.0000252           
0.101600            	-0.007588782        	0.0000579           
0.102400            	-0.01179654         	0.0000463           
0.103200            	-0.01619793         	0.0000297           
0.104000            	-0.02022222         	0.0000770           
0.104800            	-0.02427933         	0.0000706           
0.105600            	-0.02803524         	0.0000294           
0.106400            	-0.03154858         	0.0000496           
0.107200            	-0.03497416         	0.0000297           
0.108000            	-0.03794869         	0.0000398           
0.108800            	-0.04075290         	0.0000559           
0.109600            	-0.04325804         	0.0000359           
0.110400            	-0.04548393         	0.0000722           
0.111200            	-0.04717421         	0.0000831           
0.112000            	-0.04882742         	0.0000611           
0.112800            	-0.05011788         	0.0000276           
0.113600            	-0.05099252         	0.0000510           
0.114400            	-0.05157107         	0.0000332           
0.115200            	-0.05173300         	0.000122            
0.116000            	-0.05159921         	0.0000342           
0.116800            	-0.05102322         	0.0000718           
0.117600            	-0.05023221         	0.0000430           
0.118400            	-0.04904070         	0.0000413           
0.119200            	-0.04756626         	0.0000337           
0.120000            	-0.04574916         	0.0000414           
0.120800            	-0.04367158         	0.0000348           
0.121600            	-0.04131855         	0.0000408           
0.122400            	-0.03868820         	0.0000275           
0.123200            	-0.03578924         	0.0000581           
0.124000            	-0.03264268         	0.0000704           
0.124800            	-0.02920679         	0.0000407           
0.125600            	-0.02572422         	0.0000393           
0.126400            	-0.02206519         	0.0000329           
0.127200            	-0.01815603         	0.0000613           
0.128000            	-0.01417455         	0.0000308           
0.128800            	-0.01009205         	0.0000660           
0.129600            	-0.005955772        	0.0000514           
0.130400            	-0.001790560        	0.0000685           
0.131200            	0.002423872         	0.0000538           
0.132000            	0.006718984         	0.0000637           
0.132800            	0.01076764          	0.0000366           
0.133600            	0.01493307          	0.0000416           
0.134400            	0.01894947          	0.0000569           
0.135200            	0.02298320          	0.0000300           
0.136000            	0.02676537          	0.0000564           
0.136800            	0.03037795          	0.0000522           
0.137600            	0.03386397          	0.0000368           
0.138400            	0.03713430          	0.0000410           
0.139200            	0.04013575          	0.0000473           
0.140000            	0.04307419          	0.0000343           
0.140800            	0.04563116          	0.0000374           
0.141600            	0.04796215          	0.0000512           
0.142400            	0.04998516          	0.0000204           
0.143200            	0.05186169          	0.0000363           
0.144000            	0.05327725          	0.0000841           
0.144800            	0.05452619          	0.0000226           
0.145600            	0.05529376          	0.0000259           
0.146400            	0.05583141          	0.0000580           
0.147200            	0.05604922          	0.0000416           
0.148000            	0.05597869          	0.0000407           
0.148800            	0.05565107          	0.0000385           
0.149600            	0.05485149          	0.0000786           
0.150400            	0.05378248          	0.0000333           
0.151200            	0.05255193          	0.0000365           
0.152000            	0.05086416          	0.0000517           
0.152800            	0.04902068          	0.0000333           
0.153600            	0.04692117          	0.0000348           
0.154400            	0.04447979          	0.0000362           
0.155200            	0.04189862          	0.0000238           
0.156000            	0.03904354          	0.0000713           
0.156800            	0.03604334          	0.0000260           
0.157600            	0.03286164          	0.0000404           
0.158400            	0.02945963          	0.0000510           
0.159200            	0.02598212          	0.0000730           
0.160000            	0.02229720          	0.0000334           
0.160800            	0.01854343          	0.0000330           
0.161600            	0.01481287          	0.0000617           
0.162400            	0.01097041          	0.0000645           
0.163200            	0.007161158         	0.0000392           
0.164000            	0.003293415         	0.0000537           
0.164800            	-0.0005674951       	0.0000270           
0.165600            	-0.004318297        	0.0000579           
0.166400            	-0.008063550        	0.0000241           
0.167200            	-0.01167670         	0.0000912           
0.168000            	-0.01515421         	0.0000297           
0.168800            	-0.01857029         	0.0000336           
0.169600            	-0.02166915         	0.0000474           
0.170400            	-0.02479434         	0.0000681           
0.171200            	-0.02750618         	0.0000292           
0.172000            	-0.03020155         	0.0000714           
0.172800            	-0.03252776         	0.0000375           
0.173600            	-0.03474384         	0.0000702           
0.174400            	-0.03670073         	0.0000531           
0.175200            	-0.03828914         	0.0000387           
0.176000            	-0.03976818         	0.0000307           
0.176800            	-0.04086884         	0.0000196           
0.177600            	-0.04170952         	0.0000475           
0.178400            	-0.04221712         	0.0000272           
0.179200            	-0.04248082         	0.0000777           
0.180000            	-0.04241424         	0.0000343           
0.180800            	-0.04207189         	0.0000593           
0.181600            	-0.04145820         	0.0000219           
0.182400            	-0.04064727         	0.0000875           
0.183200            	-0.03949065         	0.0000229           
0.184000            	-0.03802834         	0.0000309           
0.184800            	-0.03639579         	0.0000274           
0.185600            	-0.03452124         	0.0000476           
0.186400            	-0.03234445         	0.0000528           
0.187200            	-0.02990597         	0.0000508           
0.188000            	-0.02744275         	0.0000516           
0.188800            	-0.02465377         	0.0000536           
0.189600            	-0.02166098         	0.0000490           
0.190400            	-0.01865989         	0.0000516           
0.191200            	-0.01542568         	0.0000493           
0.192000            	-0.01210159         	0.0000387           
0.192800            	-0.008873943        	0.0000542           
0.193600            	-0.005322673        	0.0000373           
0.194400            	-0.001848983        	0.0000471           
0.195200            	0.001710131         	0.0000490           
0.196000            	0.005149695         	0.0000338           
0.196800            	0.008712052         	0.0000393           
0.197600            	0.01224963          	0.0000234           
0.198400            	0.01565197          	0.0000342           
0.199200            	0.01882446          	0.0000661           
0.200000            	0.02210359          	0.0000661           
0.200800            	0.02521665          	0.0000502           
0.201600            	0.02811899          	0.0000402           
0.202400            	0.03096024          	0.0000776           
0.203200            	0.03364988          	0.0000532           
0.204000            	0.03603349          	0.0000580           
0.204800            	0.03825986          	0.0000410           
0.205600            	0.04030093          	0.0000353           
0.206400            	0.04205230          	0.0000325           
0.207200            	0.04361493          	0.0000674           
0.208000            	0.04498924          	0.0000265           
0.208800            	0.04598681          	0.0000236           
0.209600            	0.04671482          	0.0000429           
0.210400            	0.04729519          	0.0000545           
0.211200            	0.04757588          	0.0000525           
0.212000            	0.04763451          	0.0000354           
0.212800            	0.04733015          	0.0000516           
0.213600            	0.04685467          	0.0000488           
0.214400            	0.04607836          	0.0000423           
0.215200            	0.04508954          	0.0000195           
0.216000            	0.04375222          	0.0000850           
0.216800            	0.04223891          	0.0000469           
0.217600            	0.04057069          	0.0000408           
0.218400            	0.03861649          	0.0000479           
0.219200            	0.03654792          	0.0000317           
0.220000            	0.03422566          	0.0000164           
0.220800            	0.03159067          	0.0000245           
0.221600            	0.02907125          	0.0000322           
0.222400            	0.02635466          	0.0000661           
0.223200            	0.02327040          	0.0000454           
0.224000            	0.02033480          	0.0000423           
0.224800            	0.01724648          	0.0000161           
0.225600            	0.01398214          	0.0000428           
0.226400            	0.01099783          	0.0000415           
0.227200            	0.007733117         	0.0000451           
0.228000            	0.004523491         	0.0000510           
0.228800            	0.001342102         	0.0000429           
0.229600            	-0.001959881        	0.0000377           
0.230400            	-0.004997111        	0.0000194           
0.231200            	-0.008148245        	0.0000332           
0.232000            	-0.01099908         	0.0000841           
0.232800            	-0.01385058         	0.0000497           
0.233600            	-0.01655589         	0.0000221           
0.234400            	-0.01906264         	0.0000704           
0.235200            	-0.02156380         	0.0000528           
0.236000            	-0.02382554         	0.0000291           
0.236800            	-0.02580115         	0.0000839           
0.237600            	-0.02782286         	0.0000486           
0.238400            	-0.02943487         	0.0000547           
0.239200            	-0.03090745         	0.0000710           
0.240000            	-0.03214680         	0.0000397           
0.240800            	-0.03317455         	0.0000603           
0.241600            	-0.03393601         	0.0000395           
0.242400            	-0.03437908         	0.0000589           
0.243200            	-0.03462424         	0.0000376           
0.244000            	-0.03474182         	0.0000484           
0.244800            	-0.03463535         	0.0000659           
0.245600            	-0.03407053         	0.0000274           
0.246400            	-0.03349924         	0.0000336           
0.247200            	-0.03258745         	0.0000779           
0.248000            	-0.03150239         	0.0000415           
0.248800            	-0.03017875         	0.0000418           
0.249600            	-0.02858691         	0.0000504           
0.250400            	-0.02671061         	0.0000421           
0.251200            	-0.02483572         	0.0000593           
0.252000            	-0.02277764         	0.0000327           
0.252800            	-0.02057865         	0.0000739           
0.253600            	-0.01814417         	0.0000944           
0.254400            	-0.01566506         	0.0000472           
0.255200            	-0.01296134         	0.0000316           
0.256000            	-0.01026489         	0.0000206           
0.256800            	-0.007497952        	0.0000359           
0.257600            	-0.004604873        	0.0000272           
0.258400            	-0.001599152        	0.0000629           
0.259200            	0.001259965         	0.0000406           
0.260000            	0.004252841         	0.0000553           
0.260800            	0.007128031         	0.0000114           
0.261600            	0.01000796          	0.0000334           
0.262400            	0.01286688          	0.0000605           
0.263200            	0.01566706          	0.0000333           
0.264000            	0.01842354          	0.0000324           
0.264800            	0.02106491          	0.0000457           
0.265600            	0.02356161          	0.0000468           
0.266400            	0.02595649          	0.0000504           
0.267200            	0.02822914          	0.0000284           
0.268000            	0.03027418          	0.0000140           
0.268800            	0.03225476          	0.0000139           
0.269600            	0.03389741          	0.0000351           
0.270400            	0.03543120          	0.0000539           
0.271200            	0.03683961          	0.0000301           
0.272000            	0.03804756          	0.0000237           
0.272800            	0.03899153          	0.0000482           
0.273600            	0.03971821          	0.0000485           
0.274400            	0.04027694          	0.0000370           
0.275200            	0.04043232          	0.0000387           
0.276000            	0.04061290          	0.0000260           
0.276800            	0.04036914          	0.0000245           
0.277600            	0.04005809          	0.0000317           
0.278400            	0.03953971          	0.0000508           
0.279200            	0.03870616          	0.0000247           
0.280000            	0.03774577          	0.0000927           
0.280800            	0.03644145          	0.0000551           
0.281600            	0.03512226          	0.0000352           
0.282400            	0.03371780          	0.0000258           
0.283200            	0.03189854          	0.0000650           
0.284000            	0.02995653          	0.0000277           
0.284800            	0.02784887          	0.0000615           
0.285600            	0.02572148          	0.0000357           
0.286400            	0.02359838          	0.0000244           
0.287200            	0.02104450          	0.0000811           
0.288000            	0.01864441          	0.0000418           
0.288800            	0.01599119          	0.0000494           
0.289600            	0.01339700          	0.0000666           
0.290400            	0.01079682          	0.0000452           
0.291200            	0.008041912         	0.0000661           
0.292000            	0.005348853         	0.0000241           
0.292800            	0.002715459         	0.0000253           
0.293600            	-0.000008392132     	0.0000462           
0.294400            	-0.002651486        	0.0000447           
0.295200            	-0.005125542        	0.000108            
0.296000            	-0.007554531        	0.0000854           
0.296800            	-0.01001564         	0.0000679           
0.297600            	-0.01236133         	0.0000248           
0.298400            	-0.01456708         	0.0000363           
0.299200            	-0.01665799         	0.0000354           
0.300000            	-0.01866093         	0.0000223           
0.300800            	-0.02041726         	0.0000525           
0.301600            	-0.02202264         	0.0000301           
0.302400            	-0.02336824         	0.0000492           
0.303200            	-0.02473806         	0.0000406           
0.304000            	-0.02575545         	0.0000991           
0.304800            	-0.02668096         	0.0000449           
0.305600            	-0.02742006         	0.0000804           
0.306400            	-0.02787660         	0.0000355           
0.307200            	-0.02815675         	0.0000221           
0.308000            	-0.02826903         	0.0000513           
0.308800            	-0.02825256         	0.0000574           
0.309600            	-0.02796749         	0.0000230           
0.310400            	-0.02741869         	0.0000320           
0.311200            	-0.02666530         	0.0000304           
0.312000            	-0.02580560         	0.0000980           
0.312800            	-0.02469308         	0.0000786           
0.313600            	-0.02356554         	0.0000601           
0.314400            	-0.02212925         	0.0000586           
0.315200            	-0.02062686         	0.0000400           
0.316000            	-0.01878614         	0.0000718           
0.316800            	-0.01697766         	0.0000433           
0.317600            	-0.01512635         	0.0000494           
0.318400            	-0.01292089         	0.0000474           
0.319200            	-0.01083890         	0.0000390           
0.320000            	-0.008595345        	0.0000818           
0.320800            	-0.006202063        	0.0000861           
0.321600            	-0.003857076        	0.0000246           
0.322400            	-0.001501694        	0.0000271           
0.323200            	0.0009457637        	0.0000235           
0.324000            	0.003451506         	0.0000601           
0.324800            	0.006037116         	0.0000669           
0.325600            	0.008346908         	0.0000766           
0.326400            	0.01070336          	0.0000307           
0.327200            	0.01309771          	0.0000221           
0.328000            	0.01546231          	0.000115            
0.328800            	0.01761057          	0.0000263           
0.329600            	0.01986389          	0.0000285           
0.330400            	0.02174643          	0.0000438           
0.331200            	0.02377474          	0.0000951           
0.332000            	0.02551972          	0.0000218           
0.332800            	0.02716703          	0.0000877           
0.333600            	0.02870739          	0.0000237           
0.334400            	0.03005185          	0.0000241           
0.335200            	0.03113325          	0.0000166           
0.336000            	0.03224555          	0.0000413           
0.336800            	0.03301461          	0.0000392           
0.337600            	0.03379196          	0.0000228           
0.338400            	0.03432354          	0.0000324           
0.339200            	0.03449260          	0.0000762           
0.340000            	0.03462059          	0.000120            
0.340800            	0.03456993          	0.0000716           
0.341600            	0.03450202          	0.0000496           
0.342400            	0.03400081          	0.0000362           
0.343200            	0.03331261          	0.0000407           
0.344000            	0.03263611          	0.0000167           
0.344800            	0.03150507          	0.0000230           
0.345600            	0.03053549          	0.0000327           
0.346400            	0.02930704          	0.000115            
0.347200            	0.02782316          	0.0000146           
0.348000            	0.02635207          	0.0000633           
0.348800            	0.02464988          	0.0000379           
0.349600            	0.02290009          	0.0000590           
0.350400            	0.02096246          	0.0000401           
0.351200            	0.01896923          	0.0000631           
0.352000            	0.01695446          	0.0000820           
0.352800            	0.01484127          	0.0000713           
0.353600            	0.01264548          	0.0000120           
0.354400            	0.01046513          	0.0000367           
0.355200            	0.008127437         	0.0000288           
0.356000            	0.005898866         	0.0000529           
0.356800            	0.003679297         	0.0000346           
0.357600            	0.001540792         	0.0000500           
0.358400            	-0.0006601174       	0.0000465           
0.359200            	-0.002967161        	0.0000399           
0.360000            	-0.004991767        	0.0000562           
0.360800            	-0.007082898        	0.0000282           
0.361600            	-0.009072384        	0.0000443           
0.362400            	-0.01075967         	0.0000508           
0.363200            	-0.01267195         	0.0000386           
0.364000            	-0.01433868         	0.0000245           
0.364800            	-0.01580817         	0.0000537           
0.365600            	-0.01719456         	0.0000243           
0.366400            	-0.01836263         	0.0000723           
0.367200            	-0.01963150         	0.0000528           
0.368000            	-0.02058366         	0.0000703           
0.368800            	-0.02143897         	0.0000399           
0.369600            	-0.02207420         	0.0000317           
0.370400            	-0.02235976         	0.0000486           
0.371200            	-0.02270212         	0.0000121           
0.372000            	-0.02290412         	0.0000311           
0.372800            	-0.02291074         	0.0000334           
0.373600            	-0.02268417         	0.0000405           
0.374400            	-0.02227688         	0.0000639           
0.375200            	-0.02186229         	0.0000595           
0.376000            	-0.02109024         	0.0000353           
0.376800            	-0.02026440         	0.0000510           
0.377600            	-0.01934550         	0.0000672           
0.378400            	-0.01813419         	0.0000351           
0.379200            	-0.01691849         	0.0000270           
0.380000            	-0.01550260         	0.0000298           
0.380800            	-0.01400255         	0.0000406           
0.381600            	-0.01230468         	0.0000337           
0.382400            	-0.01069521         	0.0000414           
0.383200            	-0.008913616        	0.0000613           
0.384000            	-0.007052597        	0.0000397           
0.384800            	-0.005135383        	0.0000310           
0.385600            	-0.003046471        	0.0000465           
0.386400            	-0.001111500        	0.0000466           
0.387200            	0.0009369930        	0.0000389           
0.388000            	0.003002855         	0.0000405           
0.388800            	0.005055150         	0.0000384           
0.389600            	0.007153513         	0.0000528           
0.390400            	0.009077585         	0.0000229           
0.391200            	0.01109471          	0.0000261           
0.392000            	0.01299820          	0.0000187           
0.392800            	0.01498247          	0.0000353           
0.393600            	0.01671947          	0.0000238           
0.394400            	0.01851657          	0.0000308           
0.395200            	0.02006909          	0.0000196           
0.396000            	0.02166174          	0.0000318           
0.396800            	0.02305491          	0.0000289           
0.397600            	0.02433994          	0.0000193           
0.398400            	0.02557719          	0.0000441           
0.399200            	0.02654629          	0.0000230           
0.400000            	0.02752765          	0.0000918           
0.400800            	0.02815145          	0.0000244           
0.401600            	0.02878138          	0.0000313           
0.402400            	0.02927244          	0.0000413           
0.403200            	0.02957395          	0.0000482           
0.404000            	0.02977871          	0.0000568           
0.404800            	0.02968913          	0.0000504           
0.405600            	0.02956654          	0.0000109           
0.406400            	0.02923707          	0.0000398           
0.407200            	0.02881608          	0.0000387           
0.408000            	0.02817568          	0.0000364           
0.408800            	0.02734466          	0.0000433           
0.409600            	0.02655963          	0.0000159           
0.410400            	0.02556176          	0.0000516           
0.411200            	0.02443877          	0.0000552           
0.412000            	0.02323218          	0.0000381           
0.412800            	0.02172612          	0.0000606           
0.413600            	0.02032149          	0.0000536           
0.414400            	0.01877322          	0.0000536           
0.415200            	0.01719828          	0.0000728           
0.416000            	0.01542123          	0.0000265           
0.416800            	0.01371112          	0.0000471           
0.417600            	0.01196531          	0.0000745           
0.418400            	0.01013046          	0.0000339           
0.419200            	0.008309772         	0.0000768           
0.420000            	0.006348555         	0.0000629           
0.420800            	0.004452620         	0.0000479           
0.421600            	0.002496704         	0.0000597           
0.422400            	0.0007675752        	0.0000256           
0.423200            	-0.001065350        	0.0000243           
0.424000            	-0.002925904        	0.0000369           
0.424800            	-0.004664528        	0.0000310           
0.425600            	-0.006330144        	0.0000247           
0.426400            	-0.007759090        	0.0000357           
0.427200            	-0.009284743        	0.0000459           
0.428000            	-0.01073829         	0.0000529           
0.428800            	-0.01204691         	0.0000417           
0.429600            	-0.01334831         	0.0000351           
0.430400            	-0.01435420         	0.0000383           
0.431200            	-0.01530780         	0.0000514           
0.432000            	-0.01612064         	0.0000380           
0.432800            	-0.01693381         	0.0000249           
0.433600            	-0.01744815         	0.0000457           
0.434400            	-0.01790581         	0.0000723           
0.435200            	-0.01818996         	0.0000433           
0.436000            	-0.01838431         	0.0000315           
0.436800            	-0.01836114         	0.0000602           
0.437600            	-0.01826747         	0.0000376           
0.438400            	-0.01798271         	0.0000793           
0.439200            	-0.01770723         	0.0000229           
0.440000            	-0.01697552         	0.0000928           
0.440800            	-0.01639115         	0.0000371           
0.441600            	-0.01562940         	0.0000387           
0.442400            	-0.01474296         	0.0000430           
0.443200            	-0.01372584         	0.0000340           
0.444000            	-0.01268539         	0.0000613           
0.444800            	-0.01133798         	0.0000512           
0.445600            	-0.01000653         	0.0000665           
0.446400            	-0.008674798        	0.0000423           
0.447200            	-0.007181663        	0.0000249           
0.448000            	-0.005668178        	0.0000327           
0.448800            	-0.003960887        	0.0000302           
0.449600            	-0.002392355        	0.0000795           
0.450400            	-0.0006987431       	0.0000307           
0.451200            	0.001085516         	0.0000373           
0.452000            	0.002736478         	0.0000418           
0.452800            	0.004455669         	0.0000345           
0.453600            	0.006113015         	0.0000378           
0.454400            	0.007892999         	0.0000399           
0.455200            	0.009603383         	0.0000504           
0.456000            	0.01128853          	0.0000277           
0.456800            	0.01277049          	0.0000609           
0.457600            	0.01430139          	0.0000383           
0.458400            	0.01576825          	0.0000435           
0.459200            	0.01708516          	0.0000510           
0.460000            	0.01850824          	0.0000510           
0.460800            	0.01962438          	0.0000395           
0.461600            	0.02077044          	0.0000382           
0.462400            	0.02183808          	0.0000354           
0.463200            	0.02259800          	0.0000751           
0.464000            	0.02358857          	0.0000575           
0.464800            	0.02406815          	0.0000353           
0.465600            	0.02468694          	0.0000555           
0.466400            	0.02512532          	0.0000499           
0.467200            	0.02536201          	0.0000365           
0.468000            	0.02562523          	0.0000195           
0.468800            	0.02551164          	0.0000386           
0.469600            	0.02555447          	0.0000600           
0.470400            	0.02530943          	0.0000631           
0.471200            	0.02491069          	0.0000280           
0.472000            	0.02450237          	0.0000988           
0.472800            	0.02387370          	0.0000442           
0.473600            	0.02321494          	0.0000339           
0.474400            	0.02238267          	0.0000282           
0.475200            	0.02145606          	0.0000364           
0.476000            	0.02047026          	0.0000412           
0.476800            	0.01935052          	0.0000311           
0.477600            	0.01820203          	0.0000508           
0.478400            	0.01693473          	0.0000236           
0.479200            	0.01557577          	0.000130            
0.480000            	0.01414742          	0.0000326           
0.480800            	0.01274757          	0.0000371           
0.481600            	0.01120682          	0.0000200           
0.482400            	0.009679285         	0.0000254           
0.483200            	0.008075182         	0.0000696           
0.484000            	0.006566397         	0.0000425           
0.484800            	0.004960444         	0.0000236           
0.485600            	0.003336262         	0.0000605           
0.486400            	0.001909862         	0.0000261           
0.487200            	0.0002858166        	0.0000547           
0.488000            	-0.001188673        	0.0000470           
0.488800            	-0.002669981        	0.0000491           
0.489600            	-0.004140537        	0.0000170           
0.490400            	-0.005348421        	0.0000351           
0.491200            	-0.006774139        	0.0000684           
0.492000            	-0.007891249        	0.0000646           
0.492800            	-0.009064948        	0.0000428           
0.493600            	-0.01004790         	0.0000111           
0.494400            	-0.01096891         	0.0000170           
0.495200            	-0.01180570         	0.0000500           
0.496000            	-0.01261010         	0.0000215           
0.496800            	-0.01327248         	0.0000316           
0.497600            	-0.01368222         	0.0000310           
0.498400            	-0.01412024         	0.0000353           
0.499200            	-0.01447394         	0.0000536           
0.500000            	-0.01456379         	0.0000983           
0.500800            	-0.01459514         	0.0000515           
0.501600            	-0.01457680         	0.0000361           
0.502400            	-0.01434485         	0.0000407           
0.503200            	-0.01413760         	0.0000322           
0.504000            	-0.01375278         	0.0000214           
0.504800            	-0.01323726         	0.0000253           
0.505600            	-0.01256375         	0.0000415           
0.506400            	-0.01181167         	0.0000314           
0.507200            	-0.01098438         	0.0000352           
0.508000            	-0.01010030         	0.0000477           
0.508800            	-0.009053526        	0.0000330           
0.509600            	-0.007918146        	0.0000371           
0.510400            	-0.006812405        	0.0000266           
0.511200            	-0.005620701        	0.0000206           
0.512000            	-0.004339872        	0.0000542           
0.512800            	-0.003029230        	0.0000155           
0.513600            	-0.001696742        	0.0000274           
0.514400            	-0.0003122332       	0.0000384           
0.515200            	0.001086136         	0.0000420           
0.516000            	0.002585815         	0.0000424           
0.516800            	0.004185423         	0.0000588           
0.517600            	0.005433988         	0.0000460           
0.518400            	0.006983759         	0.0000556           
0.519200            	0.008256782         	0.0000289           
0.520000            	0.009733067         	0.0000493           
0.520800            	0.01098472          	0.0000256           
0.521600            	0.01226036          	0.0000181           
0.522400            	0.01359329          	0.0000201           
0.523200            	0.01460202          	0.0000467           
0.524000            	0.01583910          	0.0000328           
0.524800            	0.01689531          	0.0000377           
0.525600            	0.01787631          	0.0000249           
0.526400            	0.01872543          	0.0000290           
0.527200            	0.01947627          	0.0000186           
0.528000            	0.02017505          	0.0000483           
0.528800            	0.02074956          	0.0000854           
0.529600            	0.02126143          	0.0000294           
0.530400            	0.02160092          	0.0000323           
0.531200            	0.02201458          	0.0000785           
0.532000            	0.02205143          	0.0000193           
0.532800            	0.02217441          	0.0000422           
0.533600            	0.02214974          	0.0000325           
0.534400            	0.02192216          	0.0000513           
0.535200            	0.02174572          	0.0000416           
0.536000            	0.02137251          	0.0000580           
0.536800            	0.02090722          	0.0000692           
