# Sweep #00050	3:42:31 PM 1/16/2018
# DAQ: PCI-6221; 16 bits; Timebase 80MHz; Max ADC 250kHz, ETS 20MHz
# Resolutions: Src ADC 0.0uV; Resp ADC 0.0uV
# Max ADC V: Src 0.0V; Resp 0.0V; Repeat 3; Settle 0.080sec
# Waveform Sampling: 25.0 cycles @ 7.5 samples/cycle; no preaveraging
# Signal Generator: Agilent Technologies 33220A Waveform Generator
# Generator:        	                    	                    	Input:              	                    	                    	                    	Response:           	                    	                    	                    
# Freq (Hz)         	Amplitude (V)       	Offset (V)          	Amplitude (V)       	sig Amplitude       	Phase (deg)         	sig Phase           	Amplitude (V)       	sig Amplitude       	Phase (deg)         	sig Phase           
39178.27            	0.05000000          	0.000000            	0.04985819          	0.00001855672       	-4.942128           	0.03712456          	0.009142990         	0.00003163428       	176.6631            	0.3641486           
39858.37            	0.05000000          	0.000000            	0.04988410          	0.00003366539       	-5.076100           	0.09146741          	0.008669054         	0.00003276321       	177.2780            	0.4020655           
40027.69            	0.7500000           	0.000000            	0.7484863           	0.00002205473       	-4.709076           	0.1215353           	0.1288311           	0.00002350132       	176.9474            	0.03345897          
40538.48            	0.05000000          	0.000000            	0.04988131          	0.00002842599       	-5.442570           	0.03841043          	0.008369089         	0.00001043003       	177.4494            	0.2062104           
41218.59            	0.05000000          	0.000000            	0.04989783          	0.00001492867       	-5.222269           	0.1303271           	0.008036912         	0.00001489944       	176.0490            	1.046665            
41355.93            	0.7500000           	0.000000            	0.7484596           	0.00001007841       	-5.046326           	0.05495637          	0.1191004           	0.00005353059       	176.6269            	0.07772105          
41898.70            	0.05000000          	0.000000            	0.04985596          	0.00003160776       	-5.426552           	0.08564754          	0.007715341         	0.00005814650       	177.4698            	0.5059871           
42578.81            	0.05000000          	0.000000            	0.04993245          	0.00001390632       	-5.597568           	0.1375079           	0.007415410         	0.00005311946       	175.7596            	0.6402956           
42684.17            	0.7500000           	0.000000            	0.7485637           	0.00002326209       	-5.397434           	0.02515388          	0.1104113           	0.00002468566       	176.5319            	0.1163373           
43258.92            	0.05000000          	0.000000            	0.04990250          	0.00001187232       	-5.924198           	0.1580913           	0.007098036         	0.00003211818       	176.7177            	0.7299953           
43939.02            	0.05000000          	0.000000            	0.04989638          	0.00001628476       	-6.124453           	0.1680275           	0.006903120         	0.00002778457       	176.5719            	0.6491973           
44012.41            	0.7500000           	0.000000            	0.7485689           	0.00002271803       	-5.593001           	0.1160011           	0.1026160           	0.00004185157       	175.9197            	0.05037712          
44619.13            	0.05000000          	0.000000            	0.04994217          	0.00002228756       	-6.312713           	0.1410586           	0.006701505         	0.00003150624       	175.3638            	0.3493737           
45299.24            	0.05000000          	0.000000            	0.04986317          	0.00002665076       	-6.278021           	0.1485537           	0.006382277         	0.00008392834       	176.3911            	0.3549353           
45340.66            	0.7500000           	0.000000            	0.7485955           	0.00003522902       	-5.829806           	0.04399867          	0.09565304          	0.00002417920       	175.5196            	0.1360756           
45979.35            	0.05000000          	0.000000            	0.04985690          	0.000009329676      	-6.518283           	0.1803687           	0.006138395         	0.00002609157       	175.8393            	0.7764017           
46659.46            	0.05000000          	0.000000            	0.04986223          	0.00004651648       	-6.705493           	0.03767564          	0.006048590         	0.0001029345        	172.3386            	1.360475            
46668.90            	0.7500000           	0.000000            	0.7485641           	0.00007187583       	-6.047754           	0.03092589          	0.08929445          	0.00005873844       	175.3850            	0.06733025          
47339.57            	0.05000000          	0.000000            	0.04985946          	0.00001834171       	-6.784211           	0.08678207          	0.005741129         	0.00001269468       	174.5921            	0.2725251           
47997.14            	0.7500000           	0.000000            	0.7484671           	0.00001060053       	-6.468243           	0.02648041          	0.08361156          	0.00002237724       	175.0415            	0.2027210           
48019.67            	0.05000000          	0.000000            	0.04990094          	0.000008364853      	-7.091689           	0.09800531          	0.005558894         	0.00002080788       	171.8924            	0.7142352           
48699.78            	0.05000000          	0.000000            	0.04990067          	0.000007765606      	-6.942795           	0.1119271           	0.005396515         	0.00002871398       	172.9375            	0.9305622           
49325.38            	0.7500000           	0.000000            	0.7484737           	0.00009080736       	-6.467370           	0.01400728          	0.07836726          	0.00007745315       	174.8991            	0.1344339           
49379.89            	0.05000000          	0.000000            	0.04985477          	0.00004369574       	-7.450238           	0.2371227           	0.005170729         	0.00004070939       	174.2270            	0.2258661           
49379.89            	3.500000            	0.000000            	3.497067            	0.00001276465       	-5.978350           	0.2088536           	0.3651311           	0.00006271531       	175.6135            	0.05124704          
50060.00            	0.05000000          	0.000000            	0.04989564          	0.00004747203       	-7.226881           	0.06544110          	0.005014876         	0.00002440141       	176.1371            	0.9845282           
50653.62            	0.7500000           	0.000000            	0.7485350           	0.000005491019      	-6.828584           	0.05061801          	0.07374835          	0.00001653208       	174.5401            	0.05891765          
51449.89            	3.500000            	0.000000            	3.497180            	0.00006884010       	-6.405991           	0.05923572          	0.3318755           	0.00003179725       	174.9488            	0.1065229           
51981.86            	0.7500000           	0.000000            	0.7485167           	0.00006522866       	-6.964083           	0.05483285          	0.06935826          	0.00004622661       	174.4389            	0.002377297         
53310.10            	0.7500000           	0.000000            	0.7484992           	0.00002370009       	-7.405159           	0.09417034          	0.06545109          	0.00004340566       	174.0366            	0.1700696           
53519.89            	3.500000            	0.000000            	3.497259            	0.00004183174       	-6.826786           	0.07430256          	0.3027898           	0.00003191730       	174.6220            	0.1698554           
54638.35            	0.7500000           	0.000000            	0.7484909           	0.000004382904      	-7.624531           	0.1115682           	0.06182392          	0.00006642744       	173.9568            	0.2829116           
55589.90            	3.500000            	0.000000            	3.496940            	0.00001402785       	-7.246451           	0.04161089          	0.2771975           	0.00003328452       	173.8052            	0.05889140          
55966.59            	0.7500000           	0.000000            	0.7484592           	0.00003975839       	-7.769093           	0.09037095          	0.05845752          	0.00003230295       	173.0878            	0.09644964          
57294.83            	0.7500000           	0.000000            	0.7484374           	0.000006291598      	-8.142726           	0.1165476           	0.05533544          	0.00003183510       	173.2587            	0.1620339           
57659.90            	3.500000            	0.000000            	3.496937            	0.00004001582       	-7.695534           	0.1082653           	0.2547691           	0.00002315262       	173.6851            	0.1529497           
58623.07            	0.7500000           	0.000000            	0.7483764           	0.00001019230       	-8.063551           	0.1116804           	0.05249302          	0.00004288185       	173.0696            	0.3860225           
59729.90            	3.500000            	0.000000            	3.496979            	0.00009277708       	-7.719366           	0.08089196          	0.2347805           	0.00007587152       	173.2801            	0.2512950           
59951.31            	0.7500000           	0.000000            	0.7483437           	0.00003894506       	-8.472815           	0.1177506           	0.04987259          	0.00004730197       	172.6762            	0.06617368          
61279.55            	0.7500000           	0.000000            	0.7483273           	0.00002174446       	-8.764936           	0.2036409           	0.04730980          	0.00004540917       	172.5919            	0.04558496          
61799.90            	3.500000            	0.000000            	3.496504            	0.0001051681        	-8.348610           	0.1604978           	0.2168466           	0.00004971962       	172.8707            	0.1975867           
62607.79            	0.7500000           	0.000000            	0.7483337           	0.00001301689       	-9.087505           	0.05411683          	0.04511265          	0.00006777892       	172.7621            	0.1515373           
63869.91            	3.500000            	0.000000            	3.496480            	0.00006173026       	-8.609185           	0.1735450           	0.2008493           	0.00004657614       	172.2046            	0.1178885           
63936.04            	0.7500000           	0.000000            	0.7482379           	0.00003909841       	-9.213639           	0.09666870          	0.04295561          	0.00002567487       	171.7659            	0.2592615           
65264.28            	0.7500000           	0.000000            	0.7482343           	0.000009518928      	-9.411237           	0.1336968           	0.04089647          	0.00002255755       	171.7665            	0.06860697          
65939.91            	3.500000            	0.000000            	3.496385            	0.00005841595       	-9.174731           	0.1549272           	0.1864607           	0.00001961424       	172.1662            	0.1046404           
66592.52            	0.7500000           	0.000000            	0.7481718           	0.00001052793       	-9.724428           	0.2200285           	0.03910078          	0.00004637527       	171.9368            	0.09261536          
67920.76            	0.7500000           	0.000000            	0.7480587           	0.00002083401       	-10.04008           	0.1466414           	0.03732815          	0.00005822792       	171.2564            	0.1502847           
68009.91            	3.500000            	0.000000            	3.496200            	0.0001324693        	-9.417528           	0.07381161          	0.1735466           	0.0001574830        	171.6423            	0.1332255           
69249.00            	0.7500000           	0.000000            	0.7480859           	0.00003248408       	-10.13403           	0.06064159          	0.03554395          	0.000009128829      	170.7041            	0.1305876           
70079.91            	3.500000            	0.000000            	3.495610            	0.00005275852       	-9.860443           	0.1572433           	0.1616987           	0.00006016276       	171.1443            	0.06822316          
70577.24            	0.7500000           	0.000000            	0.7480063           	0.00001679101       	-10.61605           	0.08664014          	0.03406345          	0.00006420159       	170.8948            	0.1922666           
71905.48            	0.7500000           	0.000000            	0.7479965           	0.00004009680       	-10.56930           	0.08172694          	0.03261571          	0.00003257642       	170.3603            	0.1416562           
72149.91            	3.500000            	0.000000            	3.495486            	0.00007288057       	-10.30725           	0.06955007          	0.1509662           	0.00002975655       	170.6765            	0.1297034           
73233.73            	0.7500000           	0.000000            	0.7479347           	0.00004799378       	-11.10966           	0.04776996          	0.03119358          	0.00002127211       	170.0418            	0.3337070           
74219.92            	3.500000            	0.000000            	3.495322            	0.00003449103       	-10.41639           	0.06216111          	0.1411543           	0.00001478190       	170.3240            	0.1471142           
74561.97            	0.7500000           	0.000000            	0.7478649           	0.00001645232       	-11.37762           	0.06053513          	0.02987134          	0.00003689281       	169.8409            	0.1747807           
75890.21            	0.7500000           	0.000000            	0.7478058           	0.00003336572       	-11.48780           	0.07094952          	0.02861760          	0.00003412173       	169.6430            	0.1802715           
76289.92            	3.500000            	0.000000            	3.494915            	0.00003739710       	-10.79154           	0.03488595          	0.1322657           	0.00002226313       	170.0882            	0.04101164          
77218.45            	0.7500000           	0.000000            	0.7476871           	0.00003629914       	-11.66549           	0.1378797           	0.02750066          	0.00003801567       	169.3509            	0.1438511           
78359.92            	3.500000            	0.000000            	3.494581            	0.00003962442       	-11.27322           	0.1605683           	0.1239262           	0.00003451360       	169.4389            	0.1031689           
78546.69            	0.7500000           	0.000000            	0.7476661           	0.00001107936       	-11.90659           	0.1453720           	0.02637845          	0.00004137261       	168.8191            	0.3603480           
79874.93            	0.7500000           	0.000000            	0.7475878           	0.00001761298       	-12.02443           	0.07994946          	0.02539750          	0.00003237105       	168.6703            	0.4011150           
80429.92            	3.500000            	0.000000            	3.494301            	0.0001145732        	-11.84984           	0.03871650          	0.1165040           	0.00007397310       	169.3078            	0.03037628          
81203.17            	0.7500000           	0.000000            	0.7474265           	0.00003970237       	-12.07825           	0.1615980           	0.02440764          	0.00001037942       	168.5177            	0.5794417           
82499.93            	3.500000            	0.000000            	3.493958            	0.00002896429       	-12.16209           	0.03628947          	0.1095196           	0.00001591314       	168.6872            	0.2248650           
82531.42            	0.7500000           	0.000000            	0.7474372           	0.00001135632       	-12.55186           	0.09463125          	0.02341166          	0.00001869799       	168.2997            	0.5213951           
83859.66            	0.7500000           	0.000000            	0.7473988           	0.00004137233       	-12.89782           	0.1130194           	0.02251749          	0.00003393311       	168.3916            	0.4568618           
84569.93            	3.500000            	0.000000            	3.493427            	0.00007216744       	-12.27278           	0.06644443          	0.1030891           	0.0001019981        	168.6176            	0.1803338           
85187.90            	0.7500000           	0.000000            	0.7473153           	0.00003072801       	-13.45808           	0.1191379           	0.02161374          	0.00003750326       	167.9206            	0.5362770           
86516.14            	0.7500000           	0.000000            	0.7472738           	0.00006602074       	-13.07054           	0.1140444           	0.02087251          	0.00004495532       	167.0058            	0.1837450           
86639.93            	3.500000            	0.000000            	3.492966            	0.00009412812       	-12.59519           	0.08198327          	0.09715444          	0.00002884920       	168.3407            	0.09862512          
87844.38            	0.7500000           	0.000000            	0.7472189           	0.00002260459       	-13.55444           	0.08099653          	0.02006487          	0.00002712284       	166.6231            	0.1851888           
88709.93            	3.500000            	0.000000            	3.492469            	0.00004051595       	-13.31519           	0.1416597           	0.09162134          	0.00001386061       	167.4473            	0.02032029          
89172.62            	0.7500000           	0.000000            	0.7470855           	0.00001532467       	-13.55662           	0.08410815          	0.01939578          	0.00006051485       	167.2406            	0.1902962           
90500.86            	0.7500000           	0.000000            	0.7470348           	0.00001570504       	-14.12680           	0.1491446           	0.01858528          	0.00003632052       	167.0277            	0.2620382           
90779.93            	3.500000            	0.000000            	3.492064            	0.00001296906       	-13.73487           	0.1156651           	0.08643110          	0.00002378355       	167.3191            	0.1053371           
91829.11            	0.7500000           	0.000000            	0.7469717           	0.00006098250       	-14.04984           	0.2298651           	0.01802974          	0.00002472136       	166.8554            	0.1826343           
92849.94            	3.500000            	0.000000            	3.491628            	0.00005416255       	-13.70161           	0.1414718           	0.08169391          	0.00002896125       	166.7187            	0.1176384           
93157.35            	0.7500000           	0.000000            	0.7468719           	0.00001557627       	-14.62055           	0.04567855          	0.01733364          	0.00004243154       	166.1124            	0.4413444           
94485.59            	0.7500000           	0.000000            	0.7467767           	0.00001720891       	-14.72028           	0.1827409           	0.01671851          	0.00006667354       	166.0104            	0.2709144           
94919.94            	3.500000            	0.000000            	3.491310            	0.00007553531       	-14.19305           	0.2932456           	0.07722227          	0.00008400195       	166.2785            	0.2164631           
95813.83            	0.7500000           	0.000000            	0.7466942           	0.00001142177       	-14.58217           	0.1697813           	0.01600165          	0.00005231004       	166.0625            	0.2377193           
96989.94            	3.500000            	0.000000            	3.490822            	0.00007880783       	-14.55249           	0.1923747           	0.07302044          	0.00004070467       	166.3750            	0.07813950          
99059.94            	3.500000            	0.000000            	3.490034            	0.00005642149       	-14.84974           	0.1603922           	0.06915045          	0.00002490856       	165.8269            	0.08732516          
99059.94            	5.000000            	0.000000            	4.984859            	0.00007520135       	-15.17588           	0.05169361          	0.09874372          	0.000008534179      	163.8810            	0.1670485           
99059.94            	5.000000            	0.000000            	4.984674            	0.00007756039       	-15.28423           	0.1676507           	0.09878383          	0.00003897236       	163.7191            	0.3328266           
100116.1            	5.000000            	0.000000            	4.984499            	0.00009931507       	-15.65304           	0.03531388          	0.09606450          	0.00001938128       	163.9227            	0.2667989           
100524.0            	5.000000            	0.000000            	4.984182            	0.00007592571       	-15.30048           	0.1148482           	0.09512914          	0.00001861166       	163.6926            	0.4163327           
101129.9            	3.500000            	0.000000            	3.489634            	0.00007425972       	-15.19800           	0.2092480           	0.06562532          	0.00003011811       	165.2400            	0.1091988           
101172.2            	5.000000            	0.000000            	4.983617            	0.0001189798        	-15.62727           	0.1593049           	0.09340497          	0.00003538776       	163.5503            	0.2192219           
101988.1            	5.000000            	0.000000            	4.983347            	0.0001285347        	-15.87392           	0.1190426           	0.09139934          	0.00005338928       	163.6788            	0.07660498          
102228.3            	5.000000            	0.000000            	4.983397            	0.0001734614        	-15.80015           	0.2430403           	0.09094403          	0.00004898642       	163.3007            	0.1324561           
103199.9            	3.500000            	0.000000            	3.488605            	0.0001305293        	-15.38491           	0.1152931           	0.06215817          	0.00008141966       	165.0263            	0.1478549           
103284.4            	5.000000            	0.000000            	4.982476            	0.00007585396       	-16.11841           	0.03861783          	0.08853077          	0.00007568023       	163.2477            	0.05570706          
103452.2            	5.000000            	0.000000            	4.982550            	0.0001202345        	-15.81932           	0.09696985          	0.08807255          	0.0001099138        	163.0604            	0.1451197           
104340.6            	5.000000            	0.000000            	4.981959            	0.00002118579       	-16.20912           	0.01627716          	0.08610794          	0.00002920110       	162.9874            	0.1625221           
104916.3            	5.000000            	0.000000            	4.981724            	0.0001202933        	-16.34917           	0.07960741          	0.08481992          	0.00002512997       	162.6973            	0.09298855          
105270.0            	3.500000            	0.000000            	3.487937            	0.0001548393        	-16.03509           	0.1462147           	0.05888942          	0.000005159011      	164.3872            	0.1421885           
105396.7            	5.000000            	0.000000            	4.981165            	0.0003722859        	-16.55313           	0.1665585           	0.08383174          	0.00003077529       	162.7708            	0.04612648          
106380.4            	5.000000            	0.000000            	4.980715            	0.0002029885        	-16.40430           	0.04453612          	0.08171236          	0.000008491559      	162.2773            	0.1345966           
106452.8            	5.000000            	0.000000            	4.980695            	0.00004403048       	-16.47487           	0.1913580           	0.08157522          	0.000008103132      	162.5931            	0.1796963           
107340.0            	3.500000            	0.000000            	3.486907            	0.00005031524       	-16.55623           	0.08727858          	0.05588448          	0.000008000863      	164.0606            	0.1666109           
107508.9            	5.000000            	0.000000            	4.979909            	0.0001476032        	-16.56495           	0.02297839          	0.07939340          	0.00002643157       	162.4637            	0.1982252           
107844.4            	5.000000            	0.000000            	4.979825            	0.00006041302       	-16.45843           	0.2550056           	0.07872219          	0.00001399253       	162.1321            	0.2274012           
108565.1            	5.000000            	0.000000            	4.979339            	0.0001046157        	-16.88717           	0.09448040          	0.07726921          	0.00001628695       	162.0225            	0.05260384          
109308.5            	5.000000            	0.000000            	4.979206            	0.0001096915        	-17.12720           	0.1278317           	0.07589497          	0.00005442794       	161.7884            	0.1878039           
109410.0            	3.500000            	0.000000            	3.486182            	0.0001595411        	-16.93420           	0.1242073           	0.05305775          	0.00001338375       	163.4789            	0.01874877          
109621.2            	5.000000            	0.000000            	4.978789            	0.0004372679        	-17.23627           	0.1546302           	0.07523446          	0.00005673200       	161.4790            	0.2454559           
110677.3            	5.000000            	0.000000            	4.978026            	0.0001007677        	-17.13281           	0.2053540           	0.07334315          	0.00002291216       	161.2894            	0.2273153           
110772.6            	5.000000            	0.000000            	4.977831            	0.0001982858        	-17.16767           	0.2763473           	0.07316270          	0.00005594892       	161.1546            	0.1651988           
111480.0            	3.500000            	0.000000            	3.485281            	0.00001977165       	-16.86281           	0.1260965           	0.05038671          	0.00003164275       	163.0934            	0.3650587           
111733.4            	5.000000            	0.000000            	4.977310            	0.00006189714       	-17.28641           	0.1049571           	0.07140330          	0.00004435265       	161.5150            	0.1858621           
112236.7            	5.000000            	0.000000            	4.977029            	0.00007773501       	-17.31972           	0.1564355           	0.07043064          	0.00001437396       	160.8906            	0.1170879           
112789.5            	5.000000            	0.000000            	4.976782            	0.0001094334        	-17.75914           	0.07138810          	0.06950466          	0.00008882585       	161.2057            	0.3328370           
113550.0            	3.500000            	0.000000            	3.484324            	0.00002297551       	-17.59253           	0.07930584          	0.04785271          	0.00004662399       	162.6268            	0.3639108           
113700.8            	5.000000            	0.000000            	4.976203            	0.00008480637       	-17.62461           	0.2286411           	0.06795117          	0.00001786330       	160.8453            	0.06132101          
113845.7            	5.000000            	0.000000            	4.976112            	0.0001555617        	-17.47376           	0.1740045           	0.06770876          	0.00004074519       	160.8513            	0.3466642           
114901.8            	5.000000            	0.000000            	4.975341            	0.0001989641        	-17.70607           	0.1934948           	0.06594489          	0.00006783019       	160.5220            	0.2134107           
115164.9            	5.000000            	0.000000            	4.974943            	0.0002847300        	-18.08013           	0.08144680          	0.06554226          	0.00006915861       	160.4147            	0.08943443          
115620.0            	3.500000            	0.000000            	3.483037            	0.0002472257        	-17.67420           	0.1230570           	0.04531872          	0.00004591814       	162.4041            	0.2964681           
115957.9            	5.000000            	0.000000            	4.974515            	0.0002126197        	-18.30913           	0.1995082           	0.06417868          	0.00003304513       	160.6954            	0.09527120          
116628.9            	5.000000            	0.000000            	4.974298            	0.000003942595      	-18.15037           	0.1394864           	0.06318334          	0.00001870463       	160.2261            	0.1693951           
117014.0            	5.000000            	0.000000            	4.973836            	0.0001082366        	-18.55139           	0.08563225          	0.06256681          	0.00006202456       	160.1549            	0.2308685           
117690.0            	3.500000            	0.000000            	3.482324            	0.00006306784       	-17.83774           	0.1493157           	0.04313105          	0.00007607903       	161.9105            	0.1527110           
118070.2            	5.000000            	0.000000            	4.972175            	0.0001499435        	-18.70508           	0.04573984          	0.06097324          	0.00002440643       	159.5946            	0.3344491           
118093.0            	5.000000            	0.000000            	4.972538            	0.0006858247        	-18.74933           	0.3140627           	0.06093036          	0.00002857730       	159.7866            	0.07076830          
119126.3            	5.000000            	0.000000            	4.972435            	0.0002188167        	-18.41520           	0.08343314          	0.05939631          	0.000001390586      	159.4713            	0.1042384           
119557.1            	5.000000            	0.000000            	4.972530            	0.0001964970        	-18.85798           	0.1352720           	0.05879358          	0.00002879281       	159.7197            	0.1318280           
119760.0            	3.500000            	0.000000            	3.481343            	0.0001414463        	-18.49499           	0.1127796           	0.04092520          	0.00002659350       	161.5723            	0.2964796           
120182.4            	5.000000            	0.000000            	4.971952            	0.0001660399        	-18.90782           	0.2164953           	0.05787736          	0.00001504371       	159.7566            	0.3052889           
121021.2            	5.000000            	0.000000            	4.971473            	0.00005360480       	-19.21434           	0.08372019          	0.05672815          	0.00002229800       	159.3410            	0.2979176           
121238.5            	5.000000            	0.000000            	4.971070            	0.0001481274        	-18.76569           	0.2064254           	0.05639208          	0.00003538524       	159.1711            	0.2138244           
121830.0            	3.500000            	0.000000            	3.480406            	0.00003962490       	-18.64946           	0.1991592           	0.03892490          	0.00002288624       	161.1746            	0.1486704           
122294.7            	5.000000            	0.000000            	4.970473            	0.0001036937        	-19.36547           	0.1582543           	0.05496925          	0.00001554264       	158.7811            	0.1800838           
122485.3            	5.000000            	0.000000            	4.970376            	0.00007570927       	-19.08696           	0.07713951          	0.05478179          	0.00002568830       	159.0233            	0.3204704           
123350.8            	5.000000            	0.000000            	4.969355            	0.0001647221        	-19.47163           	0.004004534         	0.05357553          	0.00004536923       	158.5699            	0.1281192           
123900.0            	3.500000            	0.000000            	3.479460            	0.0001665079        	-19.02344           	0.2594918           	0.03708597          	0.00002709458       	160.3947            	0.08201389          
123949.3            	5.000000            	0.000000            	4.969127            	0.0003132749        	-19.59272           	0.3932589           	0.05274023          	0.00001121892       	158.6942            	0.1149167           
124406.9            	5.000000            	0.000000            	4.969062            	0.0001434240        	-19.19706           	0.1834024           	0.05218020          	0.00002542138       	158.6253            	0.07023187          
125413.4            	5.000000            	0.000000            	4.968444            	0.0001637906        	-19.62412           	0.2421445           	0.05088916          	0.00001590213       	158.1589            	0.1325482           
125463.0            	5.000000            	0.000000            	4.968435            	0.00007334434       	-19.80919           	0.2395274           	0.05085580          	0.00001485626       	158.3236            	0.1561229           
125970.0            	3.500000            	0.000000            	3.478295            	0.0002038459        	-19.24878           	0.1943898           	0.03524966          	0.00008282224       	160.0071            	0.3648184           
126519.2            	5.000000            	0.000000            	4.967163            	0.0001179157        	-20.12398           	0.2027151           	0.04960470          	0.00002105749       	157.9382            	0.2373886           
126877.5            	5.000000            	0.000000            	4.967006            	0.0001198403        	-20.15674           	0.2462777           	0.04910106          	0.00003066935       	157.8895            	0.1197552           
127575.3            	5.000000            	0.000000            	4.966584            	0.00004174370       	-19.68488           	0.02537749          	0.04828135          	0.00005390120       	158.1536            	0.1429088           
128040.0            	3.500000            	0.000000            	3.477177            	0.0002461438        	-19.78857           	0.07104469          	0.03341138          	0.00001699004       	159.6511            	0.1855143           
128341.6            	5.000000            	0.000000            	4.966014            	0.00007274482       	-20.22974           	0.1843103           	0.04733866          	0.00004394109       	157.8692            	0.1543343           
128631.4            	5.000000            	0.000000            	4.965461            	0.0002073871        	-20.44358           	0.1546953           	0.04712012          	0.00003657090       	158.0821            	0.1745152           
129687.5            	5.000000            	0.000000            	4.965031            	0.00005570872       	-20.68000           	0.3230884           	0.04589332          	0.000008459782      	157.7296            	0.2324837           
129805.7            	5.000000            	0.000000            	4.964790            	0.0006897203        	-20.92366           	0.1097624           	0.04580871          	0.00004311919       	157.8450            	0.3771355           
130110.0            	3.500000            	0.000000            	3.476480            	0.0001283265        	-20.04667           	0.06691443          	0.03179147          	0.00004428990       	159.8485            	0.7253122           
130743.7            	5.000000            	0.000000            	4.964197            	0.0002460056        	-21.06004           	0.1027828           	0.04473956          	0.00002705403       	157.0978            	0.07449089          
131269.8            	5.000000            	0.000000            	4.964186            	0.00002924619       	-21.22616           	0.07826030          	0.04420976          	0.00004583413       	156.9323            	0.1225279           
131799.8            	5.000000            	0.000000            	4.963444            	0.0001108695        	-20.99330           	0.1904209           	0.04348871          	0.00001187566       	156.7965            	0.1675177           
132180.0            	3.500000            	0.000000            	3.475490            	0.0001738470        	-20.26692           	0.3667169           	0.03022415          	0.0001104822        	158.1243            	0.2905567           
132733.8            	5.000000            	0.000000            	4.962679            	0.0001097360        	-20.85191           	0.1811423           	0.04253226          	0.00005393113       	156.6116            	0.2567157           
132855.9            	5.000000            	0.000000            	4.962490            	0.0002019004        	-21.00062           	0.1204935           	0.04238460          	0.00003056230       	156.3568            	0.2069171           
133912.0            	5.000000            	0.000000            	4.961602            	0.0002401787        	-21.24018           	0.1679791           	0.04139011          	0.00003476193       	156.3157            	0.3087286           
134197.9            	5.000000            	0.000000            	4.961393            	0.0001455270        	-21.25240           	0.09776495          	0.04105204          	0.000009271246      	156.4726            	0.2731880           
134250.0            	3.500000            	0.000000            	3.474101            	0.00003083927       	-20.79945           	0.2508638           	0.02878545          	0.00004691534       	158.1864            	0.4045072           
134968.1            	5.000000            	0.000000            	4.960901            	0.0001219071        	-21.37801           	0.05740831          	0.04025739          	0.00004452610       	156.0048            	0.1279058           
135662.0            	5.000000            	0.000000            	4.960371            	0.0001150386        	-21.46542           	0.07098823          	0.03950867          	0.00003148351       	155.9530            	0.2597174           
136024.3            	5.000000            	0.000000            	4.959907            	0.00009761594       	-21.73412           	0.2578007           	0.03923700          	0.00004795597       	156.0382            	0.1544852           
136320.0            	3.500000            	0.000000            	3.472799            	0.00007654566       	-21.20319           	0.09255868          	0.02729652          	0.00001961751       	157.4909            	0.1055954           
136320.0            	5.000000            	0.000000            	4.959817            	0.0001234692        	-21.30388           	0.04934069          	0.03894287          	0.00003313834       	155.3604            	0.2199914           
137023.7            	5.000000            	0.000000            	4.959182            	0.00002861727       	-21.70525           	0.1852668           	0.03828088          	0.00005389688       	155.4799            	0.1556697           
137080.4            	5.000000            	0.000000            	4.959186            	0.00004446293       	-21.75804           	0.2676220           	0.03820580          	0.00002939019       	155.5605            	0.03464831          
137126.1            	5.000000            	0.000000            	4.958805            	0.00008518888       	-21.72765           	0.2751777           	0.03820767          	0.00002997793       	155.4231            	0.06108481          
137727.3            	5.000000            	0.000000            	4.958623            	0.0001516676        	-21.31691           	0.1891264           	0.03756847          	0.00002727190       	154.8427            	0.1251482           
138136.5            	5.000000            	0.000000            	4.958408            	0.00004581365       	-21.96596           	0.1051528           	0.03725966          	0.00003531501       	155.1794            	0.2917511           
138390.0            	3.500000            	0.000000            	3.471737            	0.00003184422       	-21.55179           	0.2905040           	0.02596415          	0.00001752043       	157.8939            	0.5249964           
138431.0            	5.000000            	0.000000            	4.957915            	0.00007697259       	-21.85655           	0.1349522           	0.03698936          	0.00003344082       	155.8385            	0.2493896           
138590.2            	5.000000            	0.000000            	4.957925            	0.00005634854       	-21.86181           	0.1980505           	0.03687367          	0.00001345438       	154.7193            	0.3183021           
139134.7            	5.000000            	0.000000            	4.957422            	0.00006649517       	-22.11516           	0.2777966           	0.03635396          	0.00002836039       	154.9349            	0.2187985           
139192.6            	5.000000            	0.000000            	4.957309            	0.000003044890      	-22.29810           	0.1199305           	0.03632918          	0.00004301485       	154.8281            	0.1738465           
139838.4            	5.000000            	0.000000            	4.957030            	0.00005555178       	-22.19158           	0.1390844           	0.03575796          	0.000006470628      	154.9988            	0.09379163          
140054.3            	5.000000            	0.000000            	4.956941            	0.00003622041       	-22.28345           	0.1660245           	0.03551146          	0.000003100371      	154.5840            	0.1596185           
140248.8            	5.000000            	0.000000            	4.956439            	0.00005513763       	-22.07155           	0.1375576           	0.03537604          	0.00002073321       	154.2167            	0.2936244           
140460.0            	3.500000            	0.000000            	3.470369            	0.00003193305       	-22.12363           	0.1559089           	0.02463095          	0.00002374282       	156.2460            	0.3591108           
140542.0            	5.000000            	0.000000            	4.956459            	0.00005062555       	-22.20692           	0.2289238           	0.03509146          	0.00003501913       	155.0157            	0.1304850           
141245.7            	5.000000            	0.000000            	4.955774            	0.00004135649       	-22.56056           	0.1076152           	0.03449790          	0.00002468530       	154.4341            	0.2113604           
